State,District,Police_Station,Area_Type,Crime_Type,Date,Population,Cases_Reported,Cases_Solved,Arrests_Made,Cases_Pending,Crime_Rate_Per_Lakh,Crime_Per_Lakh
Goa,South Goa,PS_287,Rural,Theft,2020-02-27,,181,165.0,147,34.0,5.857777688598596,5.857777688598596
Goa,South Goa,PS_10,Urban,Robbery,2015-01-26,3403727.0,409,269.0,138,271.0,12.016239845322495,12.016239845322495
Goa,North Goa,PS_275,Rural,Assault,2018-11-29,,395,85.0,155,240.0,7.024857324258522,7.024857324258522
Goa,North Goa,PS_18,Semi-Urban,Cyber Crime,2020-06-19,6091096.0,341,238.0,212,129.0,5.5983356689830535,5.5983356689830535
Goa,North Goa,PS_364,Semi-Urban,Fraud,2023-05-29,1715191.0,685,,281,404.0,39.937243140851365,39.937243140851365
Goa,South Goa,PS_106,Semi-Urban,Domestic Violence,2016-03-09,5058727.0,233,203.0,115,118.0,4.605901840522329,4.605901840522329
Goa,North Goa,PS_168,Semi-Urban,Murder,2018-05-18,607767.0,658,112.0,228,,108.26517398937422,
Goa,North Goa,PS_361,Urban,Domestic Violence,2015-03-12,4457993.0,291,,244,47.0,6.527601097623975,6.527601097623975
Goa,North Goa,PS_367,Urban,Kidnapping,2020-07-13,1963557.0,593,33.0,568,25.0,,30.20029466931696
Goa,South Goa,PS_230,Rural,Theft,2024-06-30,6649351.0,305,189.0,171,,4.586913820611966,
Goa,South Goa,PS_302,Rural,Theft,2017-10-18,4208753.0,342,274.0,329,13.0,8.125922333764894,8.125922333764894
Goa,North Goa,PS_208,Semi-Urban,Murder,2021-06-28,821964.0,655,430.0,300,355.0,79.6871882466872,
Goa,North Goa,PS_14,Semi-Urban,Rape,2016-05-23,5650850.0,139,,99,40.0,2.4598069317005407,2.4598069317005407
Goa,North Goa,PS_16,Rural,Rape,2015-12-28,1532368.0,63,34.0,14,49.0,4.111283973562486,4.111283973562486
Goa,North Goa,PS_29,Rural,Rape,2015-10-10,532941.0,333,123.0,249,84.0,62.48346439849814,62.48346439849814
Goa,South Goa,PS_118,Rural,Murder,2020-04-27,6152438.0,90,30.0,0,90.0,1.4628347331578149,1.4628347331578149
Goa,North Goa,PS_228,Urban,Robbery,2021-05-12,,459,247.0,233,226.0,18.644651625293683,18.644651625293683
Goa,South Goa,PS_365,Urban,Fraud,2024-12-07,4613897.0,695,249.0,182,513.0,15.063188450023917,15.063188450023917
Goa,South Goa,PS_138,Urban,Kidnapping,2023-12-13,501271.0,304,45.0,246,58.0,60.64583827909455,60.64583827909455
Goa,North Goa,PS_146,Rural,Theft,2024-10-21,6817265.0,218,162.0,44,174.0,3.197763325908557,3.197763325908557
Goa,North Goa,PS_398,Rural,Cyber Crime,2018-09-23,273179.0,675,585.0,509,166.0,247.09073537863452,247.09073537863452
Goa,South Goa,PS_163,Semi-Urban,Theft,2023-08-15,4343125.0,321,195.0,304,17.0,7.390991509569721,7.390991509569721
Goa,South Goa,PS_31,Rural,Robbery,2019-12-26,3405618.0,609,462.0,106,503.0,17.882216972073792,17.882216972073792
Goa,North Goa,PS_224,Rural,Kidnapping,2022-09-23,1801144.0,410,284.0,300,110.0,22.763310429371554,22.763310429371554
Goa,South Goa,PS_125,Semi-Urban,Domestic Violence,2021-02-25,6831493.0,165,68.0,102,63.0,2.4152846237272,2.4152846237272
Goa,South Goa,PS_205,Semi-Urban,Rape,2019-12-08,6977080.0,387,367.0,369,18.0,,
Goa,South Goa,PS_87,Semi-Urban,Domestic Violence,2022-03-03,6556913.0,420,377.0,392,,6.40545329791626,6.40545329791626
Goa,South Goa,PS_179,Rural,Assault,2022-05-13,1592178.0,315,233.0,27,288.0,19.78422010604342,19.78422010604342
Goa,South Goa,PS_14,Semi-Urban,Theft,2019-07-27,4652609.0,665,8.0,597,68.0,,
Goa,South Goa,PS_138,Semi-Urban,Fraud,2022-05-02,2449624.0,3,2.0,2,1.0,0.12246777464623143,0.12246777464623143
Goa,South Goa,PS_237,Urban,Domestic Violence,2015-11-23,2458707.0,580,428.0,461,119.0,23.589634714506445,23.589634714506445
Goa,South Goa,PS_314,Semi-Urban,Fraud,2023-01-28,5182523.0,644,329.0,38,606.0,12.426379969756042,12.426379969756042
Goa,South Goa,PS_64,Urban,Murder,2023-06-29,3394110.0,302,100.0,43,259.0,8.897767014033134,
Goa,North Goa,PS_105,Rural,Robbery,2023-12-07,5473612.0,70,58.0,13,57.0,1.278863025000676,1.278863025000676
Goa,South Goa,PS_251,Semi-Urban,Murder,2021-12-14,4259487.0,129,0.0,52,77.0,,3.0285337177927767
Goa,North Goa,PS_131,Urban,Assault,2018-06-24,,602,344.0,244,358.0,8.661147702781637,8.661147702781637
Goa,South Goa,PS_346,Rural,Murder,2018-05-19,5955316.0,229,162.0,197,32.0,3.8453039267773534,
Goa,South Goa,PS_322,Urban,Rape,2020-10-14,5304837.0,118,109.0,19,99.0,2.2243850282298965,
Goa,North Goa,PS_383,Semi-Urban,Domestic Violence,2019-05-09,2740329.0,586,68.0,550,,21.38429363773474,21.38429363773474
Goa,North Goa,PS_103,Semi-Urban,Robbery,2017-05-26,3895752.0,499,269.0,372,,12.808823559610572,
Goa,South Goa,PS_126,Urban,Kidnapping,2024-05-29,3577177.0,299,207.0,0,299.0,8.3585464180274,8.3585464180274
Goa,North Goa,PS_199,Semi-Urban,Theft,2017-11-04,4927433.0,24,6.0,7,17.0,0.48706902762554055,0.48706902762554055
Goa,South Goa,PS_134,Semi-Urban,Burglary,2016-02-16,6080727.0,744,596.0,246,498.0,12.235379092006598,12.235379092006598
Goa,North Goa,PS_324,Rural,Rape,2019-10-17,384103.0,135,34.0,132,3.0,35.14682259706381,35.14682259706381
Goa,North Goa,PS_327,Semi-Urban,Theft,2021-11-12,6601905.0,666,402.0,102,564.0,10.08799732804395,10.08799732804395
Goa,North Goa,PS_239,Urban,Rape,2022-10-22,1184758.0,284,,60,224.0,23.971140097809005,
Goa,South Goa,PS_98,Semi-Urban,Fraud,2018-11-25,920556.0,264,188.0,110,154.0,,28.678320493267112
Goa,South Goa,PS_174,Urban,Domestic Violence,2020-09-15,1020976.0,352,46.0,209,,34.47681434235477,34.47681434235477
Goa,North Goa,PS_106,Urban,Kidnapping,2022-12-06,611331.0,534,512.0,280,254.0,,87.35038792405423
Goa,North Goa,PS_206,Rural,Rape,2015-07-14,1672496.0,388,344.0,162,,23.198859668423722,23.198859668423722
Goa,South Goa,PS_151,Rural,Burglary,2020-04-13,2271315.0,659,542.0,481,178.0,29.014029317818093,29.014029317818093
Goa,North Goa,PS_136,Semi-Urban,Rape,2018-07-31,5151359.0,511,,100,411.0,,9.919712448695577
Goa,North Goa,PS_323,Urban,Kidnapping,2018-11-28,4672276.0,644,391.0,20,624.0,13.783432314358143,13.783432314358143
Goa,North Goa,PS_86,Rural,Domestic Violence,2024-10-27,6317769.0,115,59.0,59,56.0,1.820262817459771,1.820262817459771
Goa,South Goa,PS_73,Urban,Kidnapping,2021-05-13,6206996.0,446,274.0,13,433.0,,7.185440428832241
Goa,South Goa,PS_382,Urban,Kidnapping,2022-02-06,3952005.0,609,200.0,554,55.0,15.409899532009701,15.409899532009701
Goa,South Goa,PS_280,Urban,Fraud,2019-12-21,2756238.0,104,17.0,34,70.0,3.7732590581800265,3.7732590581800265
Goa,North Goa,PS_48,Semi-Urban,Rape,2021-03-26,6387051.0,431,369.0,84,347.0,,6.74802815884827
Goa,North Goa,PS_285,Semi-Urban,Murder,2023-10-12,4598596.0,278,258.0,106,172.0,6.04532339870691,6.04532339870691
Goa,South Goa,PS_290,Semi-Urban,Rape,2017-06-10,6375974.0,406,186.0,321,85.0,6.367654573246378,6.367654573246378
Goa,North Goa,PS_169,Semi-Urban,Assault,2018-12-03,2742471.0,15,2.0,1,14.0,0.5469520005863325,
Goa,South Goa,PS_359,Semi-Urban,Domestic Violence,2024-03-13,6046248.0,212,,171,41.0,3.506306721126887,3.506306721126887
Goa,North Goa,PS_317,Rural,Fraud,2018-08-20,6783668.0,218,,175,43.0,3.213600665598611,3.213600665598611
Goa,South Goa,PS_225,Semi-Urban,Domestic Violence,2017-07-31,6121944.0,769,82.0,89,680.0,12.561369395081039,
Goa,South Goa,PS_103,Rural,Rape,2020-12-05,252363.0,78,27.0,32,46.0,30.90785891751168,30.90785891751168
Goa,North Goa,PS_285,Semi-Urban,Fraud,2016-06-07,4728513.0,140,94.0,64,76.0,2.9607616601667375,2.9607616601667375
Goa,South Goa,PS_166,Urban,Theft,2019-11-29,1927203.0,291,110.0,146,,15.099602896010436,15.099602896010436
Goa,South Goa,PS_295,Semi-Urban,Domestic Violence,2021-01-27,5851843.0,620,,143,477.0,10.594952735403188,10.594952735403188
Goa,North Goa,PS_132,Rural,Fraud,2021-01-14,3331368.0,77,22.0,17,60.0,2.31136277949479,
Goa,South Goa,PS_325,Urban,Robbery,2015-03-23,2907423.0,328,52.0,236,92.0,11.281468159259935,
Goa,South Goa,PS_185,Urban,Kidnapping,2020-11-18,5642335.0,82,62.0,41,41.0,1.453299033113064,
Goa,South Goa,PS_361,Semi-Urban,Burglary,2015-05-07,762264.0,718,344.0,459,259.0,94.19308795902732,94.19308795902732
Goa,North Goa,PS_374,Rural,Theft,2018-03-16,1048131.0,745,741.0,249,,71.07890139686738,71.07890139686738
Goa,North Goa,PS_372,Semi-Urban,Cyber Crime,2016-12-08,1391051.0,514,322.0,494,20.0,36.950478451185475,36.950478451185475
Goa,North Goa,PS_5,Semi-Urban,Kidnapping,2015-09-10,268175.0,245,11.0,143,102.0,,
Goa,South Goa,PS_283,Semi-Urban,Theft,2018-06-27,2938915.0,236,200.0,192,44.0,8.030174401097003,8.030174401097003
Goa,South Goa,PS_382,Urban,Fraud,2023-02-06,6698805.0,117,23.0,114,,1.746580173627983,1.746580173627983
Goa,South Goa,PS_248,Rural,Burglary,2022-02-18,1637353.0,366,125.0,321,45.0,22.353151702778813,22.353151702778813
Goa,North Goa,PS_90,Rural,Rape,2019-12-25,,347,262.0,51,296.0,14.470319581386581,14.470319581386581
Goa,South Goa,PS_321,Rural,Rape,2021-06-12,889593.0,791,,745,46.0,88.91706656864432,
Goa,North Goa,PS_369,Urban,Fraud,2017-07-07,5061749.0,718,341.0,236,482.0,14.184820306182704,14.184820306182704
Goa,South Goa,PS_205,Rural,Assault,2016-11-19,713166.0,363,299.0,117,246.0,50.899790511606,50.899790511606
Goa,North Goa,PS_260,Rural,Cyber Crime,2017-10-12,4516345.0,698,114.0,293,405.0,15.454975206721365,15.454975206721365
Goa,North Goa,PS_371,Rural,Assault,2020-10-09,3830915.0,696,634.0,664,32.0,18.16798336689799,18.16798336689799
Goa,South Goa,PS_217,Urban,Kidnapping,2019-03-09,2120881.0,248,190.0,143,105.0,11.693253888360545,11.693253888360545
Goa,North Goa,PS_161,Rural,Kidnapping,2023-08-25,2813710.0,638,494.0,190,448.0,22.674689289230233,
Goa,North Goa,PS_30,Semi-Urban,Robbery,2016-11-29,,295,85.0,262,33.0,15.159129752901045,15.159129752901045
Goa,North Goa,PS_73,Rural,Burglary,2020-04-26,227719.0,579,,142,,254.26073362345699,254.26073362345699
Goa,South Goa,PS_129,Rural,Murder,2018-08-16,1764412.0,514,216.0,285,229.0,,
Goa,South Goa,PS_48,Semi-Urban,Rape,2017-12-25,239384.0,532,411.0,119,413.0,222.23707515957625,222.23707515957625
Goa,South Goa,PS_319,Rural,Fraud,2015-07-21,4087418.0,46,21.0,15,31.0,1.1254048399258407,1.1254048399258407
Goa,North Goa,PS_360,Urban,Robbery,2018-10-02,6958894.0,478,465.0,224,254.0,6.86890761664138,
Goa,South Goa,PS_215,Semi-Urban,Theft,2020-04-29,4374362.0,513,508.0,386,127.0,11.727424479272635,11.727424479272635
Goa,North Goa,PS_15,Urban,Rape,2020-04-26,1412776.0,425,284.0,56,369.0,30.082617485008242,30.082617485008242
Goa,South Goa,PS_255,Urban,Murder,2015-02-03,1815058.0,734,706.0,517,217.0,40.43947906898843,40.43947906898843
Goa,North Goa,PS_372,Rural,Cyber Crime,2018-09-26,1775074.0,89,17.0,27,62.0,5.013875477867401,5.013875477867401
Goa,South Goa,PS_44,Semi-Urban,Theft,2020-04-21,4803087.0,371,150.0,75,296.0,7.724199041158322,
Goa,North Goa,PS_112,Urban,Kidnapping,2024-03-04,509658.0,55,40.0,10,45.0,10.791550412237227,
Goa,South Goa,PS_80,Semi-Urban,Domestic Violence,2023-08-20,1286050.0,71,43.0,44,27.0,5.52078068504335,5.52078068504335
Goa,South Goa,PS_367,Rural,Kidnapping,2018-01-06,,225,24.0,221,,304.65100534831765,304.65100534831765
Goa,North Goa,PS_26,Semi-Urban,Rape,2016-01-20,821706.0,571,242.0,474,97.0,69.48957412991994,69.48957412991994
Goa,North Goa,PS_368,Urban,Robbery,2019-11-25,6208605.0,317,157.0,238,,5.1058168461353235,5.1058168461353235
Goa,North Goa,PS_125,Urban,Theft,2023-08-03,2843908.0,657,31.0,8,649.0,23.10201314529162,23.10201314529162
Goa,South Goa,PS_378,Semi-Urban,Robbery,2019-12-16,4213045.0,448,62.0,49,399.0,,10.63363909001684
Goa,North Goa,PS_286,Semi-Urban,Fraud,2022-08-12,4979682.0,507,264.0,344,163.0,10.181373027434283,
Goa,South Goa,PS_121,Rural,Domestic Violence,2016-08-19,3159405.0,651,342.0,374,277.0,20.605145589122003,20.605145589122003
Goa,North Goa,PS_361,Urban,Robbery,2019-03-19,,341,296.0,294,47.0,17.20106838307435,17.20106838307435
Goa,North Goa,PS_146,Semi-Urban,Kidnapping,2015-10-01,934232.0,123,58.0,20,103.0,13.165894552959008,13.165894552959008
Goa,North Goa,PS_27,Semi-Urban,Assault,2016-02-16,5854395.0,273,92.0,94,179.0,,4.663163315765335
Goa,South Goa,PS_84,Rural,Cyber Crime,2015-07-03,2667176.0,681,658.0,259,422.0,,25.532623268955632
Goa,South Goa,PS_184,Urban,Kidnapping,2019-12-11,2947346.0,380,217.0,12,368.0,12.892955221409364,12.892955221409364
Goa,South Goa,PS_203,Semi-Urban,Fraud,2018-08-07,3466895.0,43,6.0,20,23.0,1.2403029223555948,1.2403029223555948
Goa,North Goa,PS_360,Semi-Urban,Burglary,2017-02-15,5916862.0,538,523.0,443,95.0,9.092657560713771,
Goa,South Goa,PS_105,Semi-Urban,Rape,2020-11-16,6752978.0,50,,21,29.0,0.7404140810172934,0.7404140810172934
Goa,North Goa,PS_175,Urban,Domestic Violence,2019-04-23,5589760.0,678,,432,246.0,12.129322189145867,12.129322189145867
Goa,North Goa,PS_57,Urban,Murder,2024-11-01,6097112.0,679,483.0,571,108.0,11.13641999687721,11.13641999687721
Goa,North Goa,PS_103,Urban,Cyber Crime,2023-12-18,5484004.0,58,25.0,21,37.0,1.0576214021725732,
Goa,South Goa,PS_31,Urban,Rape,2020-03-05,5212842.0,301,83.0,15,286.0,5.77420148164859,5.77420148164859
Goa,South Goa,PS_21,Semi-Urban,Robbery,2018-10-05,2433806.0,649,332.0,213,436.0,26.666053087222238,26.666053087222238
Goa,South Goa,PS_271,Rural,Murder,2022-03-10,,674,87.0,669,5.0,397.2487283914963,397.2487283914963
Goa,South Goa,PS_207,Urban,Robbery,2016-06-20,6913498.0,785,,180,605.0,11.354599364894588,11.354599364894588
Goa,South Goa,PS_144,Semi-Urban,Fraud,2021-05-19,1139636.0,458,209.0,172,286.0,40.1882706408011,40.1882706408011
Goa,North Goa,PS_1,Rural,Burglary,2024-09-18,2353081.0,405,354.0,254,151.0,17.21147720796692,17.21147720796692
Goa,North Goa,PS_253,Rural,Kidnapping,2020-12-31,2913435.0,459,212.0,270,,15.75459895278254,
Goa,South Goa,PS_149,Rural,Theft,2019-10-23,1556812.0,207,100.0,29,178.0,13.29640316236,
Goa,South Goa,PS_100,Urban,Robbery,2022-07-15,981610.0,609,37.0,33,576.0,62.040932753333806,
Goa,North Goa,PS_330,Rural,Murder,2022-09-16,2845850.0,416,241.0,139,277.0,14.617776762654392,14.617776762654392
Goa,South Goa,PS_143,Rural,Rape,2018-04-24,3144941.0,788,413.0,613,175.0,,25.056113930277228
Goa,South Goa,PS_399,Urban,Assault,2018-08-21,2956065.0,191,74.0,161,30.0,6.461292292287213,6.461292292287213
Goa,South Goa,PS_375,Semi-Urban,Theft,2018-10-30,4336346.0,123,48.0,12,111.0,2.8364895236680834,2.8364895236680834
Goa,North Goa,PS_36,Urban,Fraud,2015-01-15,3337172.0,195,167.0,177,18.0,5.843270889243946,5.843270889243946
Goa,South Goa,PS_116,Semi-Urban,Kidnapping,2022-11-11,6008971.0,325,247.0,229,96.0,5.408579938229025,5.408579938229025
Goa,North Goa,PS_183,Urban,Cyber Crime,2019-10-10,3970931.0,489,,84,405.0,,12.314492495588567
Goa,North Goa,PS_8,Semi-Urban,Burglary,2023-12-17,6729719.0,72,,57,15.0,1.069881223866851,1.069881223866851
Goa,North Goa,PS_374,Semi-Urban,Robbery,2017-12-11,5680575.0,692,242.0,473,219.0,12.181865392147802,
Goa,South Goa,PS_203,Urban,Murder,2015-04-05,4503156.0,549,,90,,12.191449729922747,12.191449729922747
Goa,North Goa,PS_382,Rural,Fraud,2021-08-01,4434632.0,246,6.0,79,167.0,5.5472472123955265,
Goa,South Goa,PS_359,Urban,Robbery,2024-03-26,2466059.0,715,390.0,357,358.0,28.993629106197375,28.993629106197375
Goa,North Goa,PS_121,Urban,Assault,2017-03-04,3556857.0,719,606.0,30,689.0,20.214475870129164,
Goa,South Goa,PS_276,Semi-Urban,Fraud,2024-11-02,,632,219.0,188,444.0,9.656385468239964,
Goa,North Goa,PS_274,Semi-Urban,Murder,2016-01-03,5986864.0,575,516.0,470,105.0,9.604360479877277,9.604360479877277
Goa,North Goa,PS_79,Semi-Urban,Robbery,2021-06-13,667030.0,633,397.0,492,141.0,94.89828043716174,94.89828043716174
Goa,South Goa,PS_390,Urban,Theft,2022-06-05,929069.0,41,4.0,31,10.0,4.413019915635975,4.413019915635975
Goa,North Goa,PS_145,Rural,Assault,2018-09-23,6128097.0,14,8.0,2,12.0,0.22845591380162553,0.22845591380162553
Goa,South Goa,PS_68,Semi-Urban,Kidnapping,2017-12-13,6823256.0,389,90.0,204,,5.7010905057644035,
Goa,North Goa,PS_21,Urban,Domestic Violence,2021-12-06,2927851.0,111,,1,110.0,3.7911765318658635,
Goa,North Goa,PS_231,Rural,Robbery,2019-05-04,685041.0,360,262.0,241,119.0,52.55159910136766,52.55159910136766
Goa,South Goa,PS_87,Urban,Burglary,2016-07-27,4092757.0,105,40.0,100,5.0,2.5655077982885377,2.5655077982885377
Goa,South Goa,PS_363,Semi-Urban,Murder,2022-12-15,5211529.0,326,226.0,308,18.0,6.2553619101035425,
Goa,South Goa,PS_295,Semi-Urban,Domestic Violence,2016-01-09,601531.0,66,3.0,31,35.0,10.972003105409364,10.972003105409364
Goa,South Goa,PS_366,Rural,Cyber Crime,2019-03-29,4210145.0,750,613.0,20,730.0,17.814113290634882,17.814113290634882
Goa,South Goa,PS_378,Urban,Kidnapping,2016-10-12,1316388.0,406,397.0,181,225.0,30.841970604411465,30.841970604411465
Goa,South Goa,PS_223,Urban,Assault,2015-07-20,4197528.0,77,8.0,35,42.0,1.8344130164229993,
Goa,North Goa,PS_368,Rural,Murder,2024-05-19,6941688.0,269,174.0,182,87.0,,3.875138150835935
Goa,North Goa,PS_122,Urban,Cyber Crime,2022-05-13,3911904.0,142,107.0,96,46.0,3.6299459291434557,3.6299459291434557
Goa,North Goa,PS_385,Rural,Rape,2024-09-05,5534677.0,642,482.0,641,1.0,11.599592894038803,11.599592894038803
Goa,North Goa,PS_189,Rural,Domestic Violence,2022-08-28,4818777.0,57,23.0,8,49.0,1.1828727496624143,1.1828727496624143
Goa,South Goa,PS_189,Semi-Urban,Fraud,2019-07-11,6607505.0,729,322.0,429,,11.032908790837086,
Goa,South Goa,PS_197,Semi-Urban,Domestic Violence,2019-03-17,2868675.0,197,172.0,191,6.0,6.867281933296732,
Goa,North Goa,PS_324,Urban,Robbery,2020-01-29,516093.0,702,504.0,662,40.0,136.02199603559825,136.02199603559825
Goa,North Goa,PS_232,Urban,Robbery,2024-09-12,6438138.0,45,10.0,45,0.0,0.6989598545417945,0.6989598545417945
Goa,North Goa,PS_99,Rural,Kidnapping,2017-10-31,4611670.0,49,43.0,15,34.0,1.0625218196445105,1.0625218196445105
Goa,North Goa,PS_275,Semi-Urban,Assault,2023-11-24,5698918.0,397,396.0,30,367.0,6.966234643137522,6.966234643137522
Goa,North Goa,PS_294,Semi-Urban,Domestic Violence,2019-12-08,3361177.0,457,212.0,249,208.0,13.596427679946638,13.596427679946638
Goa,South Goa,PS_381,Urban,Murder,2017-12-18,,395,213.0,22,373.0,5.99436954180405,5.99436954180405
Goa,South Goa,PS_377,Rural,Burglary,2016-11-06,1643986.0,198,113.0,43,155.0,12.043898184047796,12.043898184047796
Goa,North Goa,PS_338,Rural,Assault,2015-08-23,4408459.0,502,387.0,321,181.0,11.387199018976926,11.387199018976926
Goa,South Goa,PS_27,Urban,Rape,2019-03-21,73431.0,244,164.0,118,126.0,332.2847298824747,
Goa,North Goa,PS_289,Semi-Urban,Robbery,2016-06-06,6496411.0,678,638.0,318,360.0,10.43653180194418,10.43653180194418
Goa,South Goa,PS_110,Rural,Rape,2015-04-02,1910389.0,210,8.0,161,49.0,10.992525606041493,10.992525606041493
Goa,South Goa,PS_355,Urban,Murder,2016-08-06,1064847.0,19,5.0,17,2.0,1.7842938938645645,1.7842938938645645
Goa,South Goa,PS_261,Semi-Urban,Rape,2017-05-01,6145802.0,776,448.0,175,601.0,12.62650505174101,12.62650505174101
Goa,South Goa,PS_50,Urban,Kidnapping,2023-04-05,891234.0,729,163.0,460,269.0,81.79669985660333,
Goa,South Goa,PS_313,Rural,Fraud,2023-09-23,1918114.0,502,216.0,44,458.0,26.17154142037439,26.17154142037439
Goa,South Goa,PS_371,Semi-Urban,Robbery,2024-07-19,5452903.0,93,86.0,34,59.0,1.7055135585577077,1.7055135585577077
Goa,North Goa,PS_257,Urban,Theft,2024-07-25,4881315.0,778,763.0,89,689.0,15.938328093966481,15.938328093966481
Goa,North Goa,PS_85,Semi-Urban,Robbery,2020-10-20,1047375.0,731,84.0,82,649.0,69.7935314476668,69.7935314476668
Goa,South Goa,PS_166,Semi-Urban,Fraud,2022-05-16,4288948.0,622,601.0,461,161.0,14.502390796064676,14.502390796064676
Goa,North Goa,PS_18,Semi-Urban,Kidnapping,2015-03-26,6008137.0,351,75.0,336,15.0,,5.842077169678388
Goa,South Goa,PS_89,Rural,Assault,2024-06-16,5312032.0,119,16.0,78,41.0,2.2401973482087456,2.2401973482087456
Goa,North Goa,PS_69,Rural,Cyber Crime,2023-05-19,120382.0,205,174.0,25,180.0,170.29123955408616,170.29123955408616
Goa,South Goa,PS_165,Urban,Burglary,2023-06-17,4050442.0,627,309.0,578,49.0,15.479792081950563,15.479792081950563
Goa,North Goa,PS_154,Rural,Murder,2020-02-17,4836523.0,385,84.0,87,298.0,7.960264016112401,7.960264016112401
Goa,North Goa,PS_231,Rural,Robbery,2023-07-08,4157268.0,431,286.0,12,419.0,10.367385504133965,
Goa,North Goa,PS_220,Rural,Robbery,2019-10-23,4411475.0,517,416.0,47,470.0,11.719436242979956,11.719436242979956
Goa,South Goa,PS_295,Urban,Kidnapping,2022-03-26,3908894.0,41,,24,17.0,1.0488900440891975,
Goa,South Goa,PS_180,Rural,Robbery,2020-02-18,3092455.0,299,87.0,216,83.0,9.668693643076455,9.668693643076455
Goa,North Goa,PS_245,Rural,Murder,2017-01-30,4622199.0,56,23.0,25,31.0,1.2115445483848706,1.2115445483848706
Goa,North Goa,PS_325,Semi-Urban,Rape,2024-07-09,2473827.0,97,4.0,39,58.0,3.9210502593754537,
Goa,North Goa,PS_374,Urban,Murder,2024-04-15,5991651.0,585,254.0,487,98.0,9.76358602996069,9.76358602996069
Goa,South Goa,PS_350,Rural,Murder,2016-07-15,1609253.0,633,,213,420.0,39.33502065865342,
Goa,South Goa,PS_33,Urban,Rape,2019-09-20,5581494.0,673,155.0,646,27.0,12.057703546756478,
Goa,South Goa,PS_219,Rural,Theft,2019-11-01,1804295.0,557,372.0,490,67.0,30.87078332534314,30.87078332534314
Goa,North Goa,PS_109,Semi-Urban,Robbery,2018-06-15,6972396.0,237,58.0,147,90.0,3.3991184665931193,3.3991184665931193
Goa,South Goa,PS_221,Urban,Assault,2018-06-10,6761868.0,263,45.0,71,192.0,3.8894577652210898,3.8894577652210898
Goa,South Goa,PS_398,Urban,Rape,2021-03-08,6537098.0,633,,183,450.0,9.683195815635623,9.683195815635623
Goa,North Goa,PS_155,Semi-Urban,Murder,2022-02-17,3713437.0,47,26.0,23,24.0,1.2656738218529087,1.2656738218529087
Goa,North Goa,PS_304,Semi-Urban,Murder,2019-03-15,4488354.0,216,106.0,34,182.0,,4.812454632589141
Goa,North Goa,PS_373,Semi-Urban,Cyber Crime,2016-06-13,953277.0,286,284.0,69,,30.001772832030984,30.001772832030984
Goa,North Goa,PS_285,Rural,Murder,2018-04-07,671318.0,518,477.0,433,85.0,77.16164321528694,77.16164321528694
Goa,South Goa,PS_175,Semi-Urban,Murder,2021-04-06,210472.0,192,151.0,185,7.0,91.22353567220343,91.22353567220343
